corr;corr20d;corr20dPercentile;corrMultiplier;corrPercentile;corrWMetamodel;fnc;fncPercentile;mmc;mmcMultiplier;mmcPercentile;payout;roundNumber;roundOpenTime;roundPayoutFactor;roundResolveTime;roundResolved;selectedStakeValue;username
0.018899348;;;1;0.23205608;0.56372434;0.0042633023;0.18271028;-0.005054675;0;0.27803737;31.428294003192363;265;05/22/2021 18:00:00;0.765288;06/23/2021 20:00:00;True;2172.9467029230896;globalmacro
0.026303062;;;1;0.24510944;0.5520631;-0.013521418;0.068080574;-0.0065149735;0;0.26970753;43.84404654330989;264;05/15/2021 18:00:00;0.766051;06/16/2021 20:00:00;True;2175.938511930514;globalmacro
0.026639814;;;1;0.5230451;0.5510017;-0.0021300444;0.6688005;0.005973587;0;0.6963758;43.59173492355376;263;05/08/2021 18:00:00;0.769843;06/09/2021 20:00:00;True;2125.5474671043435;globalmacro
0.019597145;;;1;0.50466454;0.56804705;0.012278352;0.7519849;0.004641503;0;0.69065106;34.019942399278435;262;05/01/2021 18:00:00;0.8058553;06/02/2021 20:00:00;True;2154.1886124549233;globalmacro
-0.0017655076;;;1;0.723917;0.5638778;0.010630346;0.58135045;0.0067474963;0;0.70988405;-2.9918090074243535;261;04/24/2021 18:00:00;0.82797134;05/26/2021 20:00:00;True;2046.6753170108648;globalmacro
0.028733913;;;1;0.99222314;0.5511589;0.027480314;0.9830983;0.02619963;0;0.9905641;50.39104482617044;260;04/17/2021 18:00:00;0.922092;05/19/2021 20:00:00;True;1901.8853777545378;globalmacro
0.04344559;;;1;0.99428385;0.5595387;0.03716578;0.98695;0.031613376;0;0.9908326;71.3588546494203;259;04/10/2021 18:00:00;0.92264456;05/12/2021 20:00:00;True;1780.1957185078822;globalmacro
0.06503932;;;1;0.62422645;0.5688508;0.04687394;0.72713727;0.016080553;0;0.92081136;107.51329544405836;258;04/03/2021 18:00:00;0.9947622;05/05/2021 20:00:00;True;1661.7546635385736;globalmacro
0.096103095;;;1;0.36698794;0.56798595;0.029750919;0.39180723;0.00860103;0;0.58963853;144.78993925632687;257;03/27/2021 18:00:00;1;04/28/2021 20:00:00;True;1506.6105902672348;globalmacro
0.08283414;;;1;0.8613625;0.7209721;0.032016277;0.6165158;0.01477614;0;0.85231274;121.68965924665555;256;03/20/2021 18:00:00;1;04/21/2021 20:00:00;True;1469.0761250990943;globalmacro
0.07676483;;;1;0.5353834;0.58791435;0.030890519;0.56729287;0.014508767;0;0.81922287;118.44105496930862;255;03/13/2021 18:00:00;1;04/14/2021 20:00:00;True;1542.90787699294;globalmacro
0.10455589;;;1;0.72538084;0.5617971;0.024517527;0.9239663;0.035471704;0;0.9201578;155.14407327133893;254;03/06/2021 18:00:00;1;04/07/2021 20:00:00;True;1483.8387234165878;globalmacro
0.025782757;;;1;0.33981;0.69915897;-0.0038214948;0.1630685;-0.0029382189;0;0.3009499;37.534465168140514;253;02/27/2021 18:00:00;1;03/31/2021 20:00:00;True;1455.7971706690428;globalmacro
0.04557499;;;1;0.9133273;0.5613329;0.016847916;0.9749545;0.027887816;0;0.9175774;66.16824810615424;252;02/20/2021 18:00:00;1;03/24/2021 20:00:00;True;1451.8543605489704;globalmacro
0.04149715;;;1;0.78043884;0.5633569;0.004449032;0.7850742;0.022234635;0;0.79774415;59.069153576352186;251;02/13/2021 18:00:00;1;03/17/2021 20:00:00;True;1423.4509318681528;globalmacro
0.02041465;;;1;0.68603927;0.5680506;0.00015576022;0.7873169;0.011688128;0;0.6835463;28.041552747544962;250;02/06/2021 18:00:00;1;03/10/2021 20:00:00;True;1373.599397509639;globalmacro
0.0030438916;;;1;0.3237344;0.54836583;-0.006516961;0.38096112;-0.0038591966;0;0.42791635;3.942810120072548;249;01/30/2021 18:00:00;1;03/03/2021 20:00:00;True;1295.318843354031;globalmacro
0.022720387;;;1;0.7346052;0.56392914;0.0068481127;0.45126557;0.007839744;0;0.789762;28.40342868081758;248;01/23/2021 18:00:00;1;02/24/2021 20:00:00;True;1250.1296233031044;globalmacro
0.04158059;;;1;0.7776714;0.5434878;0.015130276;0.74511683;0.018943122;0;0.8638453;49.85153435851379;247;01/16/2021 18:00:00;1;02/17/2021 20:00:00;True;1198.9135371842274;globalmacro
0.064280845;;;1;0.9799364;0.5338307;0.024192972;0.93623364;0.035712752;0;0.97675806;78.28055415560789;246;01/09/2021 18:00:00;1;02/10/2021 20:00:00;True;1217.7897611511623;globalmacro
0.03752394;;;1;0.64623785;0.5076978;-0.010648618;0.3480987;0.018850617;0;0.7166262;45.18922005092667;245;01/02/2021 18:00:00;1;02/03/2021 20:00:00;True;1204.2770276083104;globalmacro
0.043299366;;;1;0.6530485;0.5231876;-0.0037140634;0.44691;0.019802928;0;0.7588138;51.216086118877016;244;12/26/2020 18:00:00;1;01/27/2021 20:00:00;True;1182.836833237683;globalmacro
-0.016090615;;;1;0.08455115;0.5315863;-0.025773033;0.01941545;-0.01176153;0;0.082881;-18.876223966935026;243;12/19/2020 18:00:00;1;01/20/2021 20:00:00;True;1173.1200614047998;globalmacro
0.0118611315;;;1;0.19791223;0.5406206;0.009502564;0.2426502;-0.005352961;0;0.22901577;13.512733542851997;242;12/12/2020 18:00:00;1;01/13/2021 20:00:00;True;1139.244912201539;globalmacro
0.021269906;;;1;0.28718284;0.5498565;0.009153765;0.18744531;-0.0015883455;1;0.33836395;21.440194370627232;241;12/05/2020 18:00:00;1;01/06/2021 20:00:00;True;1089.3543561501333;globalmacro
0.014783614;;;1;0.19576837;0.5407556;0.021018358;0.40289533;-0.0057156314;1;0.17216036;9.716771832883238;240;11/28/2020 18:00:00;1;12/30/2020 20:00:00;True;1071.547206751179;globalmacro
0.03411793;;;1;0.2821987;0.5347248;0.03133843;0.4197332;-0.0011077338;1;0.3300368;33.87514920326102;239;11/21/2020 18:00:00;1;12/23/2020 20:00:00;True;1026.2026204317735;globalmacro
0.048106954;;;1;0.3522409;0.5483662;0.03998835;0.41806722;0.0002490142;1;0.55205417;49.8905560514055;238;11/14/2020 18:00:00;1;12/16/2020 20:00:00;True;1031.7352716162327;globalmacro
0.02428385;;;1;0.35893345;0.64305764;0.018293342;0.28737465;-0.0075724595;1;0.30697358;17.807149398954376;237;11/07/2020 18:00:00;1;12/09/2020 20:00:00;True;1065.5695924819242;globalmacro
0.019341627;;;1;0.55794704;0.05759632;0.025853604;0.5115894;0.021891398;1;0.8833964;45.34458631940557;236;10/31/2020 18:00:00;1;12/02/2020 20:00:00;True;1099.71524626032;globalmacro
0.0048713232;;;1;0.31575036;0.65004355;0.0075615137;0.23749381;-0.009960819;1;0.3058445;-5.5326511844593025;235;10/24/2020 18:00:00;1;11/25/2020 20:00:00;True;1087.0724978462788;globalmacro
-0.021125723;;;1;0.38569248;0.6528171;0.0027649135;0.39332995;-0.009959546;1;0.34495926;-33.83432086569147;234;10/17/2020 18:00:00;1;11/18/2020 20:00:00;True;1088.4358244540824;globalmacro
-0.016998308;;;1;0.3293461;0.64465195;-0.005055682;0.16347687;-0.014854382;1;0.30435938;-34.14565377839588;233;10/10/2020 18:00:00;1;11/11/2020 20:00:00;True;1071.9865089210296;globalmacro
0.005786995;;;1;0.537649;0.05872984;0.0077648605;0.6129469;0.00668773;1;0.65574217;12.642748414041284;232;10/03/2020 18:00:00;1;11/04/2020 20:00:00;True;1013.4691092070924;globalmacro
0.00034520705;;;1;0.11177474;0.051364385;-0.0044675735;0.094709896;-0.0018193029;1;0.4798066;-1.363326607803514;231;09/26/2020 18:00:00;1;10/28/2020 20:00:00;True;924.856150220586;globalmacro
0.02325162;;;1;0.33860382;0.6723624;0.007907025;0.2926611;-0.005813745;1;0.24731503;16.449315533052726;230;09/19/2020 18:00:00;1;10/21/2020 20:00:00;True;943.3097157163161;globalmacro
0.026331708;;;1;0.15362595;0.026632966;0.043633778;0.6447201;0.030210488;1;0.9672392;58.51739971393719;229;09/12/2020 18:00:00;1;10/14/2020 20:00:00;True;1034.9332692006903;globalmacro
0.025636861;;;1;0.32267258;0.03715179;0.03880094;0.6089297;0.029215615;1;0.9616846;88.61295898650647;228;09/05/2020 18:00:00;1;10/07/2020 20:00:00;True;1615.4778608106571;globalmacro
-0.0046006427;;;1;0.06910828;0.023471426;0.01853255;0.89267516;-0.006026048;1;0.20350319;-18.453565495730103;227;08/29/2020 18:00:00;1;09/30/2020 20:00:00;True;1736.5298248811405;globalmacro
-0.022341711;;;1;0.107570976;0.026681017;-0.026453476;0.012933754;-0.027393037;1;0.11198738;-91.62355348437437;226;08/22/2020 18:00:00;1;09/23/2020 20:00:00;True;1842.244196850972;globalmacro
-0.030940251;;;1;0.23750855;0.76658577;-0.01585037;0.1724846;-0.011686145;1;0.25941136;-80.54459160996666;225;08/15/2020 18:00:00;1;09/16/2020 20:00:00;True;1889.5473293718487;globalmacro
-0.041936032;;;1;0.17834395;0.77225006;-0.015165608;0.15640481;-0.021640288;1;0.21726823;-121.05196407048352;224;08/08/2020 18:00:00;1;09/09/2020 20:00:00;True;1907.2044415197563;globalmacro
-0.049843103;;;1;0.07263752;0.7823864;-0.028166974;0.011988716;-0.035379417;0;0.10437235;-105.71437196983132;223;08/01/2020 18:00:00;1;09/02/2020 20:00:00;True;2120.942855496126;globalmacro
-0.028833203;;;1;0.030368764;0.7893232;-0.0253734;0.025307303;-0.032275803;0;0.039768618;-60.8864100452266;222;07/25/2020 18:00:00;1;08/26/2020 20:00:00;True;2111.6769403345056;globalmacro
-0.013876571;;;1;0.14699332;0.7821156;-0.015709382;0.06829993;-0.016022567;0;0.13511507;-29.6285405335246;221;07/18/2020 18:00:00;1;08/19/2020 20:00:00;True;2135.148541555814;globalmacro
-0.012205469;;;1;0.18157895;0.6400919;-0.0073747863;0.090601504;-0.012088028;0;0.18383458;-25.03012565748843;220;07/11/2020 18:00:00;1;08/12/2020 20:00:00;True;2050.7303376171794;globalmacro
-0.001673563;;;1;0.65474397;0.63416237;0.0007189275;0.32793674;0.010203588;0;0.6261295;-3.238048456479097;219;07/04/2020 18:00:00;1;08/05/2020 20:00:00;True;1934.8231296428426;globalmacro
-0.019889215;;;1;0.42511886;0.63234353;-0.013630008;0.25871632;-0.004712836;0;0.3316165;-35.55962190716891;218;06/27/2020 18:00:00;1;07/29/2020 20:00:00;True;1787.8846092289452;globalmacro
0.020760363;;;1;0.43776283;0.6412896;0.0016007293;0.23675357;0.005211968;0;0.4764508;35.373631095998796;217;06/20/2020 18:00:00;1;07/22/2020 20:00:00;True;1703.902351962586;globalmacro
0.041468367;;;1;0.9434673;0.646325;0.016186679;0.43592966;0.033876546;0;0.9451424;67.37854284541763;216;06/13/2020 18:00:00;1;07/15/2020 20:00:00;True;1624.8178461786842;globalmacro
0.059281033;;;1;0.88865185;0.6434549;0.027515015;0.7103242;0.035166994;0;0.9227816;93.57448069382993;215;06/06/2020 18:00:00;1;07/08/2020 20:00:00;True;1578.4893929839732;globalmacro
0.048615806;;;1;0.6358195;0.6298468;0.023309795;0.63950276;0.01848762;0;0.8494475;74.7945252337671;214;05/30/2020 18:00:00;1;07/01/2020 20:00:00;True;1538.4816287566775;globalmacro
0.04810679;;;1;0.52041835;0.6278302;0.015852647;0.33615538;0.009071092;0;0.7355578;70.54339432571393;213;05/23/2020 18:00:00;1;06/24/2020 20:00:00;True;1466.3915937083298;globalmacro
0.024794241;;;1;0.30512017;0.6284616;0.014362256;0.33019853;-0.0071101617;0;0.24869384;40.441538069700954;212;05/16/2020 18:00:00;1;06/17/2020 20:00:00;True;1631.0859586725817;globalmacro
0.02197385;;;1;0.31591174;0.7835664;0.01760255;0.48083624;-0.01733685;0;0.22183508;34.64531111862565;211;05/09/2020 18:00:00;1;06/10/2020 20:00:00;True;1576.6609033085304;globalmacro
0.045747023;;;1;0.64276886;0.78315365;0.021726798;0.72064275;0.0039713867;0;0.631644;66.80257655410188;210;05/02/2020 18:00:00;1;06/03/2020 20:00:00;True;1460.26059803146;globalmacro
0.050147947;;;1;0.61343473;0.80389696;-0.005502199;0.15209125;0.0036955227;0;0.608365;68.24053597017412;209;04/25/2020 18:00:00;1;05/27/2020 20:00:00;True;1360.784213602989;globalmacro
0.038241327;;;1;0.73342;0.8125583;0.016435528;0.626788;0.0037456183;0;0.686606;47.07691809666246;208;04/18/2020 18:00:00;1;05/20/2020 20:00:00;True;1231.0482673850827;globalmacro
0.0901816;;;1;0.8625337;0.81659555;0.02193323;0.4865229;0.0138182165;0;0.8207547;108.30822526812507;207;04/11/2020 18:00:00;1;05/13/2020 20:00:00;True;1201.0013723130148;globalmacro
0.091834754;;;1;0.92109036;0.82689285;0.03305793;0.85078907;0.019912789;0;0.85365856;105.75423340827474;206;04/04/2020 18:00:00;1;05/06/2020 20:00:00;True;1151.5708943849259;globalmacro
0.1114009;;;1;0.9279412;0.81578016;0.034388207;0.6426471;0.025021868;0;0.8455882;126.28138954566836;205;03/28/2020 18:00:00;1;04/29/2020 20:00:00;True;1133.5760243505922;globalmacro
0.1423673;;;1;0.93900484;0.8391562;0.012175342;0.70626;0.05760073;0;0.858748;25.72359615149024;204;03/21/2020 18:00:00;1;04/22/2020 20:00:00;True;904.4340798229754;globalmacro
0.075365484;;;1;0.96732026;0.82404387;0.024261503;0.9281046;0.035662264;0;0.90522873;36.87611321001671;203;03/14/2020 18:00:00;1;04/15/2020 20:00:00;True;905.066130198204;globalmacro
-0.014730297;;;1;0.61461794;0.81781393;-0.01115248;0.63455147;0.01089728;0;0.7425249;14.07405388245534;202;03/07/2020 18:00:00;1;04/08/2020 20:00:00;True;926.7807617712796;globalmacro
-0.011443784;;;1;0.51510066;0.8019815;0.01396201;0.82550335;-0.00308891;0;0.45805368;;201;02/29/2020 18:00:00;1;04/01/2020 20:00:00;True;1043.785224475884;globalmacro
0.016547205;;;1;0.46666667;0.8332956;0.015893744;0.68108106;-0.008545671;0;0.38558558;;200;02/22/2020 18:00:00;1;03/25/2020 20:00:00;True;859.2338118871055;globalmacro
-0.009740434;;;1;0.30192307;0.8432608;0.0055397237;0.8326923;-0.010751966;0;0.30961537;;199;02/15/2020 18:00:00;1;03/18/2020 20:00:00;True;1249.7907919946301;globalmacro
-0.040300064;;;1;0.19111969;0.8418934;0.014040287;0.67760617;-0.022898292;0;0.25289574;;198;02/08/2020 18:00:00;1;03/11/2020 20:00:00;True;243.74469996394959;globalmacro
-0.049025897;;;1;0.119284295;0.8428506;-0.009686587;0.17892644;-0.039619606;0;0.14115308;;197;02/01/2020 18:00:00;1;03/04/2020 20:00:00;True;247.77592694757502;globalmacro
-0.062138744;;;1;0.11195446;0.8461371;-0.0054560592;0.19924098;-0.032814488;0;0.17836812;;196;01/25/2020 18:00:00;1;02/26/2020 20:00:00;True;250.9019268157067;globalmacro
-0.036206037;;;1;0.19923371;0.8527664;-0.006734695;0.1954023;-0.01561761;0;0.256705;;195;01/18/2020 18:00:00;1;02/19/2020 20:00:00;True;280.01992746128934;globalmacro
-0.000569077;;;1;0.36261684;0.8611093;0.023596559;0.50280374;-0.007396467;0;0.34392524;;194;01/11/2020 18:00:00;1;02/12/2020 20:00:00;True;265.39189360338696;globalmacro
0.026958229;;;1;0.58433735;0.8722004;0.017317297;0.55220884;0.005484808;0;0.5441767;;193;01/04/2020 18:00:00;1;02/05/2020 20:00:00;True;206.1103853936317;globalmacro
0.031769082;;;1;0.6214575;0.87587744;0.008476967;0.4757085;0.015492635;0;0.5647773;;192;12/28/2019 18:00:00;1;01/29/2020 20:00:00;True;192.7958767982526;globalmacro
0.013244087;;;1;0.5176471;0.87639034;0.012475756;0.4745098;0.008442997;0;0.50784314;;191;12/21/2019 18:00:00;1;01/22/2020 20:00:00;True;248.6663715454606;globalmacro
0.05327438;;;1;0.66599596;0.87888;0.02192861;0.48289737;0.009934414;0;0.47887325;;190;12/14/2019 18:00:00;1;01/15/2020 20:00:00;True;198.29829203196167;globalmacro
0.022486899;;;1;0.816;0.8798711;0.024837015;0.916;0.006778292;0;0.754;;189;12/07/2019 18:00:00;1;01/08/2020 20:00:00;True;185.0500824206978;globalmacro
0.024135744;;;1;0.76817286;0.8600452;0.023663966;0.89587426;0.0074279164;0;0.68565816;;188;11/30/2019 18:00:00;1;01/01/2020 20:00:00;True;184.67820529668307;globalmacro
0.028480832;;;1;0.8284133;0.8543213;0.016404288;0.75645757;0.011547892;0;0.74169743;;187;11/23/2019 18:00:00;1;12/25/2019 20:00:00;True;103.12186306636906;globalmacro
0.021695599;;;1;0.6966068;0.857831;0.015525595;0.68063873;0.00035511417;0;0.61077845;;186;11/16/2019 18:00:00;1;12/18/2019 20:00:00;True;31.21727777097218;globalmacro
0.019826742;;;1;0.4528302;0.83987087;0.019479722;0.7190776;-0.004348854;0;0.3018868;;185;11/09/2019 18:00:00;1;12/11/2019 20:00:00;True;11.866207748037219;globalmacro
0.021804783;;;1;0.45861298;0.83223265;0.03795212;0.852349;-0.004337068;0;0.36465323;;184;11/02/2019 18:00:00;1;12/04/2019 20:00:00;True;10.751583257437066;globalmacro
0.05199052;;;1;0.7118998;0.8162268;0.021239545;0.5302714;0.007188632;0;0.6200417;;183;10/26/2019 18:00:00;1;11/27/2019 20:00:00;True;5.0;globalmacro
0.03912434;;;;0.54810995;0.8233435;0.020773416;0.4879725;0.0038818049;;0.42783505;;182;10/19/2019 18:00:00;1;11/19/2019 20:00:00;True;;globalmacro
-0.013633432;;;;0.17944251;0.83580595;-0.005835531;0.18989547;-0.010211904;;0.20905924;;181;10/12/2019 18:00:00;1;11/12/2019 20:00:00;True;;globalmacro
-0.013275309;;;;0.2339374;0.8441439;-0.016185049;0.06919275;-0.0045106933;;0.28995058;;180;10/05/2019 18:00:00;1;11/05/2019 20:00:00;True;;globalmacro
0.0014079231;;;;0.63265306;0.8438348;-0.0009642649;0.66156465;0.0007517848;;0.622449;;179;09/28/2019 18:00:00;1;10/29/2019 20:00:00;True;;globalmacro
