corr;corr20d;corr20dPercentile;corrMultiplier;corrPercentile;corrWMetamodel;fnc;fncPercentile;mmc;mmcMultiplier;mmcPercentile;payout;roundNumber;roundOpenTime;roundPayoutFactor;roundResolveTime;roundResolved;selectedStakeValue;username
0.03922837;;;1;0.68205607;0.95832455;0.022210239;0.65607476;-0.003403677;0.5;0.34990653;0.0;265;05/22/2021 18:00:00;0.765288;06/23/2021 20:00:00;True;0.0;pudu
0.06347699;;;1;0.8456324;0.95632046;0.0069212755;0.569049;0.0021102016;0.5;0.57272905;0.0;264;05/15/2021 18:00:00;0.766051;06/16/2021 20:00:00;True;0.0;pudu
0.038301896;;;1;0.8035257;0.95867276;-0.006754187;0.5584991;0.003924661;0.5;0.6307859;0.0;263;05/08/2021 18:00:00;0.769843;06/09/2021 20:00:00;True;0.0;pudu
0.110504076;;;1;0.78726876;0.94500655;0.005250546;0.35636562;0.009061204;0.5;0.51468986;0.0;254;03/06/2021 18:00:00;1;04/07/2021 20:00:00;True;0.0;pudu
0.041207574;;;1;0.6427749;0.9530471;0.018307235;0.5880829;0.00043929543;0.5;0.39579734;0.0;253;02/27/2021 18:00:00;1;03/31/2021 20:00:00;True;0.0;pudu
0.020455163;;;;;;;;;;;;189;12/07/2019 18:00:00;1;01/08/2020 20:00:00;True;;pudu
-0.02707094;;;1;0.82166165;0.58577883;-0.00807644;0.75639445;0.009315562;0;0.8601164;0.0;277;08/14/2021 18:00:00;0.58888;09/15/2021 20:00:00;False;0.0;dtabuena_test_01
-0.014830288;;;1;0.73171586;0.59727514;-0.006089292;0.26130214;0.0047552492;0;0.7001222;0.0;276;08/07/2021 18:00:00;0.58732677;09/08/2021 20:00:00;False;0.0;dtabuena_test_01
-0.018707579;;;1;0.41040564;0.6046219;-0.007712886;0.1532628;-0.0043845796;0;0.27636683;0.0;275;07/31/2021 18:00:00;0.5874242;09/01/2021 20:00:00;False;0.0;dtabuena_test_01
-0.022602765;;;1;0.105254;0.61631685;-0.011359508;0.07063326;-0.013141199;0;0.099512875;0.0;274;07/24/2021 18:00:00;0.56638926;08/25/2021 20:00:00;False;0.0;dtabuena_test_01
-0.017889861;;;1;0.016310949;0.606793;-0.020350209;0.012319972;-0.020586379;0;0.010411244;0.0;273;07/17/2021 18:00:00;0.56025916;08/18/2021 20:00:00;True;0.0;dtabuena_test_01
-0.030214965;;;1;0.018246869;0.61622924;-0.011473671;0.09838998;-0.01892165;0;0.018246869;0.0;272;07/10/2021 18:00:00;0.5736188;08/11/2021 20:00:00;True;0.0;dtabuena_test_01
-0.008240546;;;1;0.2613677;0.6147766;0.008480118;0.28249195;-0.005463041;0;0.25778732;0.0;271;07/03/2021 18:00:00;0.59124845;08/04/2021 20:00:00;True;0.0;dtabuena_test_01
-0.00676455;;;1;0.6129754;0.4039207;-0.0068858094;0.11673785;0.0005627582;0;0.51169413;;261;04/24/2021 18:00:00;0.82797134;05/26/2021 20:00:00;True;0.0;dtabuena_test_01
-0.015541608;;;1;0.068593614;0.41154334;-0.006523155;0.12208801;-0.013591893;0;0.0742019;0.0;259;04/10/2021 18:00:00;0.92264456;05/12/2021 20:00:00;True;0.0;dtabuena_test_01
-0.014577756;;;1;0.92591286;0.4612172;-0.010040303;0.7221732;0.012465876;0;0.90192276;0.0;277;08/14/2021 18:00:00;0.58888;09/15/2021 20:00:00;False;0.0;kenfus_2
8.502915E-05;;;1;0.8849712;0.45234028;-0.004201109;0.32099843;0.012275098;0;0.85407573;0.0;276;08/07/2021 18:00:00;0.58732677;09/08/2021 20:00:00;False;0.0;kenfus_2
0.017147789;;;1;0.96349204;0.44230318;0.011575158;0.75661373;0.02060457;0;0.9643739;0.0;275;07/31/2021 18:00:00;0.5874242;09/01/2021 20:00:00;False;0.0;kenfus_2
0.021088473;;;1;0.83047026;0.89427644;0.0042808144;0.30314073;0.0063423873;0;0.75880617;0.0;273;07/17/2021 18:00:00;0.56025916;08/18/2021 20:00:00;True;0.0;kenfus_2
-0.0054403255;;;1;0.3859649;0.9237793;0.022841047;0.63981384;-0.0028284444;0;0.39867526;0.0;271;07/03/2021 18:00:00;0.59124845;08/04/2021 20:00:00;True;0.0;kenfus_2
-0.004322113;;;1;0.55788904;0.7570561;-0.00074355653;0.31735775;0.0029557191;0;0.58732724;0.0;270;06/26/2021 18:00:00;0.6174959;07/28/2021 20:00:00;True;0.0;kenfus_2
-0.061729033;;;1;0.36761335;0.7976572;-0.026372228;0.27888516;-0.0063811583;0;0.33903688;0.0;277;08/14/2021 18:00:00;0.58888;09/15/2021 20:00:00;False;0.0;alp_ha12
-0.020792639;;;1;0.6447897;0.79994303;0.00044121422;0.49624717;0.0057507427;0;0.73136675;0.0;276;08/07/2021 18:00:00;0.58732677;09/08/2021 20:00:00;False;0.0;alp_ha12
-0.021479528;;;1;0.32998237;0.7961826;-0.016520295;0.06525573;-0.0032842904;0;0.3144621;0.0;275;07/31/2021 18:00:00;0.5874242;09/01/2021 20:00:00;False;0.0;alp_ha12
-0.012794798;;;1;0.29627696;0.79568034;0.0015889988;0.18458594;-0.004222629;0;0.31297842;0.0;274;07/24/2021 18:00:00;0.56638926;08/25/2021 20:00:00;False;0.0;alp_ha12
0.005900105;;;1;0.30487594;0.8001589;-0.0048280633;0.11365608;-0.0043434463;0;0.26114872;0.0;273;07/17/2021 18:00:00;0.56025916;08/18/2021 20:00:00;True;0.0;alp_ha12
-0.02548986;;;1;0.05974955;0.80040735;-0.01816719;0.035957064;-0.013886254;0;0.07173524;0.0;272;07/10/2021 18:00:00;0.5736188;08/11/2021 20:00:00;True;0.0;alp_ha12
-0.0071752477;;;1;0.3216971;0.7923749;0.013534801;0.39455783;-0.0043735425;0;0.30146796;0.0;271;07/03/2021 18:00:00;0.59124845;08/04/2021 20:00:00;True;0.0;alp_ha12
-0.059538133;;;1;0.4057153;0.93653864;-0.018565837;0.5191392;0.002664304;2;0.6891868;-0.030714608546649706;277;08/14/2021 18:00:00;0.58888;09/15/2021 20:00:00;False;0.9621495263621613;iamgemini
-0.036236074;;;1;0.29691046;0.9339983;-0.0039572697;0.3274568;-0.0025200814;2;0.4389946;-0.023374433902962604;276;08/07/2021 18:00:00;0.58732677;09/08/2021 20:00:00;False;0.9641868790331598;iamgemini
-0.017193463;;;1;0.45731923;0.934257;0.008546382;0.6365079;0.0023795997;2;0.5712522;-0.007194288413489044;275;07/31/2021 18:00:00;0.5874242;09/01/2021 20:00:00;False;0.9849540873052425;iamgemini
-0.0137795275;;;1;0.26931107;0.9339424;0.013179272;0.42658317;-0.003979903;2;0.32289493;-0.012312925597760802;274;07/24/2021 18:00:00;0.56638926;08/25/2021 20:00:00;False;1.0;iamgemini
0.006738757;;;1;0.32830122;0.932258;0.0046976004;0.313899;-0.005187602;2;0.23581468;-0.002037352670998517;273;07/17/2021 18:00:00;0.56025916;08/18/2021 20:00:00;True;1.0;iamgemini
-0.01958181;;;1;0.14078712;0.93300164;-0.0011136049;0.3116279;-0.008311018;2;0.17853309;-0.020767208272082623;272;07/10/2021 18:00:00;0.5736188;08/11/2021 20:00:00;True;1.0;iamgemini
-0.011078087;;;1;0.1962048;0.9320794;0.016765876;0.4650913;-0.0071848063;2;0.20640887;-0.015045912694757533;271;07/03/2021 18:00:00;0.59124845;08/04/2021 20:00:00;True;1.0;iamgemini
-0.043195188;;;1;0.6602575;0.74066573;-0.009809774;0.726936;0.0049259337;0;0.76433235;0.0;277;08/14/2021 18:00:00;0.58888;09/15/2021 20:00:00;False;0.0;mnhs_4
-0.018147228;;;1;0.6865072;0.7448993;0.010185956;0.8224821;0.0062279;0;0.74114156;0.0;276;08/07/2021 18:00:00;0.58732677;09/08/2021 20:00:00;False;0.0;mnhs_4
-0.029268175;;;1;0.13033509;0.7430065;-0.009978911;0.12469136;-0.010234668;0;0.13474427;0.0;275;07/31/2021 18:00:00;0.5874242;09/01/2021 20:00:00;False;0.0;mnhs_4
-0.03072809;;;1;0.05236604;0.7400095;-0.0034990616;0.12804453;-0.018549219;0;0.058455113;0.0;274;07/24/2021 18:00:00;0.56638926;08/25/2021 20:00:00;False;0.0;mnhs_4
-0.024990063;;;1;0.005726184;0.7402259;-0.023996219;0.005726184;-0.027603572;0;0.0022557697;0.0;273;07/17/2021 18:00:00;0.56025916;08/18/2021 20:00:00;True;0.0;mnhs_4
-0.039509524;;;1;0.001431127;0.74279624;-0.020468283;0.022003578;-0.025173923;0;0.0025044724;0.0;272;07/10/2021 18:00:00;0.5736188;08/11/2021 20:00:00;True;0.0;mnhs_4
-0.0254029;;;1;0.04189044;0.736704;0.0034983363;0.19405657;-0.018580163;0;0.04368063;0.0;271;07/03/2021 18:00:00;0.59124845;08/04/2021 20:00:00;True;0.0;mnhs_4
-0.021139218;;;1;0.08526297;0.7359296;-0.0025742173;0.2714055;-0.0102475975;0;0.09621253;0.0;270;06/26/2021 18:00:00;0.6174959;07/28/2021 20:00:00;True;0.0;mnhs_4
-0.039844386;;;1;0.7004763;0.31521702;-0.022107512;0.4233551;-0.014620271;0;0.12400776;0.0;277;08/14/2021 18:00:00;0.58888;09/15/2021 20:00:00;False;0.0;lazer_302
-0.020377133;;;1;0.65264446;0.3049693;-0.011393102;0.14278233;-0.0075724176;0;0.22377378;0.0;276;08/07/2021 18:00:00;0.58732677;09/08/2021 20:00:00;False;0.0;lazer_302
0.0021132848;;;1;0.8287478;0.10556673;-0.0021814553;0.26208112;0.0033764192;0;0.60828924;0.0;275;07/31/2021 18:00:00;0.5874242;09/01/2021 20:00:00;False;0.0;lazer_302
0.022149798;;;1;0.95894223;0.08081172;0.021926792;0.68928325;0.017737793;0;0.92988867;0.0;274;07/24/2021 18:00:00;0.56638926;08/25/2021 20:00:00;False;0.0;lazer_302
-0.003798663;;;1;0.09934062;0.096087635;-0.009618699;0.06081902;-0.003995079;0;0.27511713;;273;07/17/2021 18:00:00;0.56025916;08/18/2021 20:00:00;True;0.0;lazer_302
0.008885591;;;1;0.90107334;0.12469799;0.004471922;0.46153846;0.00778741;0;0.8291592;0.0;272;07/10/2021 18:00:00;0.5736188;08/11/2021 20:00:00;True;0.0;lazer_302
0.011677084;;;1;0.82116;0.28995875;0.01270787;0.37235948;0.0094794845;0;0.8181167;0.0;271;07/03/2021 18:00:00;0.59124845;08/04/2021 20:00:00;True;0.0;lazer_302
0.02327457;;;1;0.47167036;0.8476205;0.008639378;0.4004783;1.4775528E-05;0;0.3441869;0.0;269;06/19/2021 18:00:00;0.6600065;07/21/2021 20:00:00;True;0.0;hedgingcatdm
0.045086574;;;1;0.4652069;0.8449089;0.007739903;0.2918909;-0.006220356;0;0.19131564;0.0;268;06/12/2021 18:00:00;0.7052184;07/14/2021 20:00:00;True;0.0;hedgingcatdm
0.06851131;;;1;0.87334454;0.9361744;0.029059518;0.6981906;0.0036115758;0;0.60138035;0.0;266;05/29/2021 18:00:00;0.7444471;06/30/2021 20:00:00;True;0.0;hedgingcatdm
-0.014999134;;;1;0.19680631;0.49819803;0.005795227;0.59352964;-0.008104272;0;0.15740357;;260;04/17/2021 18:00:00;0.922092;05/19/2021 20:00:00;True;0.0;hedgingcatdm
0.03963408;;;1;0.990691;0.4364464;0.035482705;0.94951665;0.031348623;0;0.99015397;;271;07/03/2021 18:00:00;0.59124845;08/04/2021 20:00:00;True;0.0;danzell_ny
0.04395472;;;1;0.4434032;0.5662366;0.020287998;0.66014105;0.0071548494;0;0.7660976;0.0;268;06/12/2021 18:00:00;0.7052184;07/14/2021 20:00:00;True;0.0;danzell_ny
0.07305121;;;1;0.9313561;0.9269449;0.029999878;0.7239321;0.007838773;0;0.7394143;0.0;266;05/29/2021 18:00:00;0.7444471;06/30/2021 20:00:00;True;0.0;danzell_ny
0.018111914;;;1;0.22130841;-0.019228593;0.004433555;0.18635514;1.3431064E-24;0;0.5326168;0.0;265;05/22/2021 18:00:00;0.765288;06/23/2021 20:00:00;True;0.0;danzell_ny
-0.0034794393;;;1;0.97018874;0.61051154;0.01748457;0.99294406;0.028935116;2;0.99611926;0.0;277;08/14/2021 18:00:00;0.58888;09/15/2021 20:00:00;False;0.0;aiquantfund003
-0.016023241;;;1;0.7170536;0.61386013;0.0038513516;0.6227963;0.0042401226;2;0.68790364;0.0;276;08/07/2021 18:00:00;0.58732677;09/08/2021 20:00:00;False;0.0;aiquantfund003
0.0027806237;;;1;0.8379189;0.62117815;0.028333439;0.9846561;0.012516724;2;0.8506173;0.0;275;07/31/2021 18:00:00;0.5874242;09/01/2021 20:00:00;False;0.0;aiquantfund003
0.00010447978;;;1;0.7443649;0.61432284;0.01882333;0.9030411;0.004554716;2;0.71878356;0.0;272;07/10/2021 18:00:00;0.5736188;08/11/2021 20:00:00;True;0.0;aiquantfund003
-0.0022187475;;;1;0.50035805;0.60708714;0.012796021;0.3752238;-0.0008176296;2;0.49337628;0.0;271;07/03/2021 18:00:00;0.59124845;08/04/2021 20:00:00;True;0.0;aiquantfund003
-0.0193148;;;1;0.10536708;0.60634154;-0.0060166037;0.1990666;-0.009944624;2;0.09908455;;270;06/26/2021 18:00:00;0.6174959;07/28/2021 20:00:00;True;0.0;aiquantfund003
0.06718;;;1;0.85263944;0.87740505;0.03189395;0.775042;0.0060394336;2;0.6823354;;266;05/29/2021 18:00:00;0.7444471;06/30/2021 20:00:00;True;0.0;aiquantfund003
0.0385136;;;1;0.6624299;0.9543714;0.019126045;0.5635514;-0.003833804;2;0.33084112;;265;05/22/2021 18:00:00;0.765288;06/23/2021 20:00:00;True;0.0;aiquantfund003
0.022326017;;;1;0.59626836;0.88996565;0.01612965;0.848154;0.0006493234;2;0.44342995;0.0;262;05/01/2021 18:00:00;0.8058553;06/02/2021 20:00:00;True;0.0;aiquantfund003
-0.025047274;;;;0.20093553;0.88038117;0.012375688;0.65059996;-0.006603674;;0.25584707;;261;04/24/2021 18:00:00;0.82797134;05/26/2021 20:00:00;True;;aiquantfund003
0.021286149;;;1;0.96930534;0.74852806;0.025327418;0.9569198;0.02274078;0;0.9807934;0.0;270;06/26/2021 18:00:00;0.6174959;07/28/2021 20:00:00;True;0.0;win_times_win
0.07417169;;;1;0.9916496;0.9109746;0.038553294;0.97606236;0.013798833;0;0.91445535;0.0;268;06/12/2021 18:00:00;0.7052184;07/14/2021 20:00:00;True;0.0;win_times_win
0.039559655;;;1;0.8270632;0.93646586;-0.0078431945;0.52274966;0.0054943585;0;0.68426234;0.0;263;05/08/2021 18:00:00;0.769843;06/09/2021 20:00:00;True;0.0;win_times_win
0.04740765;;;1;0.99117;0.51164764;0.0409925;0.99613684;0.026030136;0;0.98877853;0.0;269;06/19/2021 18:00:00;0.6600065;07/21/2021 20:00:00;True;0.0;hedgingcatl
0.04628206;;;1;0.48970124;0.5568305;0.017357877;0.53238076;0.009140455;0;0.8214882;0.0;268;06/12/2021 18:00:00;0.7052184;07/14/2021 20:00:00;True;0.0;hedgingcatl
0.040133886;;;1;0.5051469;0.57607603;0.017125072;0.49897063;0.007626401;0;0.76024705;0.0;267;06/05/2021 18:00:00;0.7257179;07/07/2021 20:00:00;True;0.0;hedgingcatl
-0.013177944;;;1;0.2379718;0.75725394;-0.004077773;0.22552882;-0.004621219;0;0.24937785;;260;04/17/2021 18:00:00;0.922092;05/19/2021 20:00:00;True;0.0;hedgingcatl
0.005539595;;;1;0.15621278;0.7607646;-0.0028129527;0.22647876;-0.01005036;1;0.08693926;-0.000039363113540819;262;05/01/2021 18:00:00;0.8058553;06/02/2021 20:00:00;True;0.010828846612599944;investment_doge
-0.0042517167;;;1;0.680903;0.7475469;0.00830731;0.48525524;0.007709401;1;0.73479766;0.000031001510822061;261;04/24/2021 18:00:00;0.82797134;05/26/2021 20:00:00;True;0.010828846612599944;investment_doge
-0.009391966;;;1;0.35006222;0.75366896;-0.0022872721;0.2679386;-0.0018004555;1;0.35317296;-0.000111758485922468;260;04/17/2021 18:00:00;0.922092;05/19/2021 20:00:00;True;0.010828846612599944;investment_doge
0.008811486;;;1;0.655522;0.7571251;0.014684979;0.5112166;0.003956371;1;0.6343831;0.000127565912065946;259;04/10/2021 18:00:00;0.92264456;05/12/2021 20:00:00;True;0.010828846612599944;investment_doge
0.06563723;;;1;0.63763463;0.759383;0.047545414;0.7412331;0.004091918;1;0.6431354;0.0;258;04/03/2021 18:00:00;0.9947622;05/05/2021 20:00:00;True;0.0;investment_doge
0.06529717;;;1;0.39449304;0.77141774;0.030805353;0.5643335;-0.009267791;1;0.14487906;2.0681087169252677;255;03/13/2021 18:00:00;1;04/14/2021 20:00:00;True;36.91114483930487;investment_doge
0.045401532;;;1;0.24700762;0.78218174;-0.002120983;0.1656692;-0.028124616;1;0.07372144;0.6355232323258184;254;03/06/2021 18:00:00;1;04/07/2021 20:00:00;True;36.78452940203968;investment_doge
0.025307506;;;1;0.3287277;0.7841221;0.008681794;0.33937824;-0.0065069967;1;0.22567645;0.7058648933646071;253;02/27/2021 18:00:00;1;03/31/2021 20:00:00;True;37.54498629783102;investment_doge
0.00133851;;;1;0.21766849;0.7914315;-0.017444307;0.3697632;-0.009534361;1;0.17729205;-0.30981283530796055;252;02/20/2021 18:00:00;1;03/24/2021 20:00:00;True;37.80118138787851;investment_doge
0.009888056;;;1;0.26576018;0.79252666;-0.006683458;0.5936341;-0.0065414733;1;0.21229914;0.12661543726518426;251;02/13/2021 18:00:00;1;03/17/2021 20:00:00;True;37.83425139351183;investment_doge
-0.008133185;;;1;0.20847616;0.7975882;-0.022502286;0.3730134;-0.0121161025;1;0.18198816;-0.7604568957913356;250;02/06/2021 18:00:00;1;03/10/2021 20:00:00;True;37.55474768833349;investment_doge
0.0012170934;;;1;0.2868672;0.7939596;-0.0071871593;0.35436538;-0.008187365;1;0.23697725;-0.25619509004748703;249;01/30/2021 18:00:00;1;03/03/2021 20:00:00;True;36.755398444801344;investment_doge
0.007353109;;;1;0.26180583;0.8017635;7.5647163E-06;0.2727616;-0.008258655;1;0.16924821;-0.03307000563332471;248;01/23/2021 18:00:00;1;02/24/2021 20:00:00;True;36.51940679928979;investment_doge
0.015691424;;;1;0.29375717;0.815912;-0.00051712786;0.30409804;-0.00801222;1;0.16813481;0.2795037051783364;247;01/16/2021 18:00:00;1;02/17/2021 20:00:00;True;36.39748950972548;investment_doge
0.024868531;;;1;0.40842274;0.8256781;0.0050406684;0.47636074;-0.0028380526;1;0.27532777;0.7993492435321536;246;01/09/2021 18:00:00;1;02/10/2021 20:00:00;True;36.28379000090475;investment_doge
0.013065636;;;1;0.30380258;0.81627303;-0.010996147;0.3317152;-0.006357621;1;0.21440129;0.2359916455115494;245;01/02/2021 18:00:00;1;02/03/2021 20:00:00;True;35.18054580025867;investment_doge
0.01439539;;;1;0.28452924;0.8286378;-0.0059173005;0.35669845;-0.010851409;1;0.15553713;0.12191728956430857;244;12/26/2020 18:00:00;1;01/27/2021 20:00:00;True;34.40122526431609;investment_doge
0.0012890839;;;1;0.53695196;0.82811844;0.0033895085;0.7649269;0.002131703;1;0.54947805;0.11369950882073396;243;12/19/2020 18:00:00;1;01/20/2021 20:00:00;True;33.237823462591656;investment_doge
0.031846642;;;1;0.7511717;0.82482105;0.02784108;0.8086919;0.002549271;1;0.56881124;1.10324420064608;242;12/12/2020 18:00:00;1;01/13/2021 20:00:00;True;32.07486403160792;investment_doge
0.028720587;;;1;0.43482065;0.781769;0.025508046;0.42432195;-0.0034713112;1;0.2423447;0.7793205359425786;241;12/05/2020 18:00:00;1;01/06/2021 20:00:00;True;30.865064786596736;investment_doge
0.03695961;;;1;0.70556796;0.78006166;0.029745648;0.6040089;0.003730304;1;0.5719376;1.163401801724432;240;11/28/2020 18:00:00;1;12/30/2020 20:00:00;True;28.591895903778084;investment_doge
0.058020175;;;1;0.6724931;0.61116743;0.055846397;0.90386385;0.012807083;1;0.88408464;1.1629594309837374;239;11/21/2020 18:00:00;1;12/23/2020 20:00:00;True;16.4196588282831;investment_doge
0.07602627;;;1;0.8426704;0.8722268;0.067850105;0.87908494;-0.00066443085;1;0.5102708;1.2097992450111836;238;11/14/2020 18:00:00;1;12/16/2020 20:00:00;True;16.053207142396122;investment_doge
0.03567156;;;1;0.58568823;0.5397471;0.031763874;0.5319052;0.012427174;1;0.7839562;0.7731688828186535;237;11/07/2020 18:00:00;1;12/09/2020 20:00:00;True;16.07462138503392;investment_doge
0.013861473;;;1;0.45742667;0.5268533;0.0029021064;0.1575213;-0.0030984401;1;0.5808893;0.17223707549498254;236;10/31/2020 18:00:00;1;12/02/2020 20:00:00;True;16.002652973831275;investment_doge
0.016125543;;;1;0.56661713;0.51134956;0.014428619;0.36305103;0.007224719;1;0.70282316;0.36645168588697774;235;10/24/2020 18:00:00;1;11/25/2020 20:00:00;True;15.693685948468367;investment_doge
-0.0067249434;;;1;0.6929735;0.5525911;-0.017001662;0.043279022;0.00529161;1;0.6461303;-0.021414242637797353;234;10/17/2020 18:00:00;1;11/18/2020 20:00:00;True;14.940169413571592;investment_doge
-6.612708E-05;;;1;0.6539075;0.57011354;-0.0015345785;0.23498139;0.0051938323;1;0.64433813;0.07196841120264641;233;10/10/2020 18:00:00;1;11/11/2020 20:00:00;True;14.035208024991057;investment_doge
